,Timestamp,Value
122,2017-10-31T00:00:00,21.5199781501216
123,2017-11-01T00:00:00,20.67317950541514
124,2017-11-02T00:00:00,22.77716024123346
125,2017-11-03T00:00:00,24.36385991143301
126,2017-11-04T00:00:00,27.486481402251453
127,2017-11-05T00:00:00,28.88618977232921
128,2017-11-06T00:00:00,18.580439450224343
129,2017-11-07T00:00:00,22.69731736271808
130,2017-11-08T00:00:00,22.9166101686563
131,2017-11-09T00:00:00,23.811256259085013
132,2017-11-10T00:00:00,25.896529943142344
133,2017-11-11T00:00:00,28.154375051059883
134,2017-11-12T00:00:00,28.633322169052864
135,2017-11-13T00:00:00,20.20880492011094
136,2017-11-14T00:00:00,24.43932404548959
137,2017-11-15T00:00:00,24.202882581427783
138,2017-11-16T00:00:00,23.77773271623404
139,2017-11-17T00:00:00,25.640076585705394
140,2017-11-18T00:00:00,27.81379269599043
141,2017-11-19T00:00:00,27.802667936079178
142,2017-11-20T00:00:00,20.311632145742923
143,2017-11-21T00:00:00,22.55974574017626
144,2017-11-22T00:00:00,20.87007373756114
145,2017-11-23T00:00:00,21.731727690937777
146,2017-11-24T00:00:00,23.9634336044927
147,2017-11-25T00:00:00,25.19081130502546
148,2017-11-26T00:00:00,25.80335370667624
149,2017-11-27T00:00:00,16.715202997086305
150,2017-11-28T00:00:00,19.972445923543066
151,2017-11-29T00:00:00,19.299973762389836
152,2017-11-30T00:00:00,19.274720400211137
153,2017-12-01T00:00:00,20.894075815258304
154,2017-12-02T00:00:00,22.745321546029274
155,2017-12-03T00:00:00,23.356036711441924
156,2017-12-04T00:00:00,14.102983909401134
157,2017-12-05T00:00:00,16.98985835219276
158,2017-12-06T00:00:00,16.5595314480097
159,2017-12-07T00:00:00,16.31090029707145
160,2017-12-08T00:00:00,17.98787967486713
161,2017-12-09T00:00:00,20.215058061427317
162,2017-12-10T00:00:00,20.904239483789347
163,2017-12-11T00:00:00,11.381239306904504
164,2017-12-12T00:00:00,15.314777245477199
165,2017-12-13T00:00:00,15.728100416469282
166,2017-12-14T00:00:00,15.698699524718554
167,2017-12-15T00:00:00,17.06909569620145
168,2017-12-16T00:00:00,19.68280553618084
169,2017-12-17T00:00:00,21.310025794000644
170,2017-12-18T00:00:00,11.523984667266237
171,2017-12-19T00:00:00,15.112415575291577
172,2017-12-20T00:00:00,15.70920148067512
173,2017-12-21T00:00:00,15.742964711604158
174,2017-12-22T00:00:00,17.775192047275716
175,2017-12-23T00:00:00,20.309539826507812
176,2017-12-24T00:00:00,20.5118729144608
177,2017-12-25T00:00:00,12.41801143633551
178,2017-12-26T00:00:00,14.386923789800154
179,2017-12-27T00:00:00,16.10832437560063
