,Timestamp,Value
90,2017-09-29T00:00:00,29.515911101678324
91,2017-09-30T00:00:00,29.753677217902172
92,2017-10-01T00:00:00,34.000840652012606
93,2017-10-02T00:00:00,24.014088147150837
94,2017-10-03T00:00:00,28.68224342115431
95,2017-10-04T00:00:00,27.22201286017238
96,2017-10-05T00:00:00,28.47661966918053
97,2017-10-06T00:00:00,29.4012129485125
98,2017-10-07T00:00:00,31.20046586116569
99,2017-10-08T00:00:00,33.38467275372462
100,2017-10-09T00:00:00,24.37052015272947
101,2017-10-10T00:00:00,27.32041407281335
102,2017-10-11T00:00:00,26.68223393087696
103,2017-10-12T00:00:00,28.296135690526313
104,2017-10-13T00:00:00,29.200748344040733
105,2017-10-14T00:00:00,31.03309193800639
106,2017-10-15T00:00:00,33.498944850252904
107,2017-10-16T00:00:00,24.28232169473183
108,2017-10-17T00:00:00,28.364221375542513
109,2017-10-18T00:00:00,27.89267475044403
110,2017-10-19T00:00:00,28.49838106556665
111,2017-10-20T00:00:00,28.57751600173856
112,2017-10-21T00:00:00,32.16601880007894
113,2017-10-22T00:00:00,32.83069376690933
114,2017-10-23T00:00:00,26.439823550515555
115,2017-10-24T00:00:00,28.034396842355672
116,2017-10-25T00:00:00,28.279232889734658
117,2017-10-26T00:00:00,27.641401756495483
118,2017-10-27T00:00:00,29.850476973200124
119,2017-10-28T00:00:00,32.533849832187336
120,2017-10-29T00:00:00,32.61702247942562
121,2017-10-30T00:00:00,24.017933405850137
122,2017-10-31T00:00:00,28.75647057667476
123,2017-11-01T00:00:00,27.66225567698087
124,2017-11-02T00:00:00,28.824590538168362
125,2017-11-03T00:00:00,30.459496540675204
126,2017-11-04T00:00:00,33.53400776219403
127,2017-11-05T00:00:00,34.04610068806487
128,2017-11-06T00:00:00,25.533922341226294
129,2017-11-07T00:00:00,27.947756375186586
130,2017-11-08T00:00:00,29.68632888328812
131,2017-11-09T00:00:00,29.72909868980272
132,2017-11-10T00:00:00,31.18108372130775
133,2017-11-11T00:00:00,32.50393948849373
134,2017-11-12T00:00:00,34.08571627047358
135,2017-11-13T00:00:00,26.90633820700419
136,2017-11-14T00:00:00,28.74959105023058
137,2017-11-15T00:00:00,29.544811124265063
138,2017-11-16T00:00:00,29.608844837183085
139,2017-11-17T00:00:00,31.815504911168563
140,2017-11-18T00:00:00,34.513043478670525
141,2017-11-19T00:00:00,32.98641688477097
142,2017-11-20T00:00:00,26.288519391315166
143,2017-11-21T00:00:00,27.42020380707934
144,2017-11-22T00:00:00,26.710291983439348
145,2017-11-23T00:00:00,27.527719069325464
146,2017-11-24T00:00:00,29.057455697416657
147,2017-11-25T00:00:00,30.381564329477158
148,2017-11-26T00:00:00,31.687384493181693
149,2017-11-27T00:00:00,22.51179410078471
150,2017-11-28T00:00:00,24.898918712860645
151,2017-11-29T00:00:00,24.567558186935273
152,2017-11-30T00:00:00,26.12450885064487
153,2017-12-01T00:00:00,25.62531154580188
154,2017-12-02T00:00:00,27.998051118575855
155,2017-12-03T00:00:00,28.245928392633722
156,2017-12-04T00:00:00,19.381158676693087
157,2017-12-05T00:00:00,24.11888015021744
158,2017-12-06T00:00:00,21.65737011115251
159,2017-12-07T00:00:00,22.11251680298155
160,2017-12-08T00:00:00,23.743904144056536
161,2017-12-09T00:00:00,25.39062730415062
162,2017-12-10T00:00:00,26.30722514146325
163,2017-12-11T00:00:00,17.151270451348474
164,2017-12-12T00:00:00,21.170214798861885
165,2017-12-13T00:00:00,22.83005980536861
166,2017-12-14T00:00:00,20.883063245427298
167,2017-12-15T00:00:00,22.876255443754854
168,2017-12-16T00:00:00,25.41249219784422
169,2017-12-17T00:00:00,24.869627735867077
170,2017-12-18T00:00:00,17.84972322996522
171,2017-12-19T00:00:00,19.488026438772373
172,2017-12-20T00:00:00,20.708851214696736
173,2017-12-21T00:00:00,20.509084590555418
174,2017-12-22T00:00:00,22.986411201827746
175,2017-12-23T00:00:00,26.230100405741624
176,2017-12-24T00:00:00,27.612072074355755
177,2017-12-25T00:00:00,17.349049275193934
178,2017-12-26T00:00:00,20.709048702034103
179,2017-12-27T00:00:00,20.092470463816912
